document_id,consultation_id,consultation_start_date,consultation_end_date,consultation_title,consultation_description,document_source_url,consultation_url,consultation_topics,document_type,document_language,document_title,organisation_id,organisation_name,political_body,consultation_reviewed_at,document_source,consultation_topics_label_source
52979,4945,2024-11-01,2025-02-15,Archivgesetz,"Der Regierungsrat hat den Entwurf zu einem Gesetz über Aktenführung und Archivierung zur Vernehmlassung freigegeben. Hintergrund ist die vom Kantonsrat erheblich erklärte Motion «Neue, zeitgemässe Regelungen für die Archivierung». Der Gesetzesentwurf folgt im Wesentlichen den bereits heute in der Archivverordnung niedergelegten Grundsätzen. Weiter soll das neue Gesetz sowohl die Aktenführung als auch die Archivierung regeln, da damit der gesamte Lebenszyklus der Verwaltungsakten erfasst wird. Zudem nimmt das Gesetz neue Entwicklungen insbesondere im Bereich der elektronischen Akten auf, die immer mehr an Bedeutung gewinnen. Die Aktenführung und Archivierung wird durch das neue Gesetz einer zeitgemässen und zukunftstauglichen Regelung zugeführt. Das Gesetz soll auch auf die Gemeinden Anwendung finden und damit die Tätigkeit der Gemeindearchive auf gesetzlicher Stufe festhalten. Das Gesetz beinhaltet allerdings keine neuen Pflichten, die den Gemeinden im Grundsatz nicht schon heute durch das Gemeindegesetz und die Gemeindearchivverordnung vorgegeben sind. Das Gesetz beinhaltet zudem ein Angebot an die Gemeinden, die digitale Langzeitarchivierung bei Bedarf durch das Staatsarchiv übernehmen zu lassen.",https://sh.ch/CMS/get/file/8b0e2c91-a7d6-4150-91d2-316d9d2fe503,https://www.demokratis.ch/vernehmlassung/e6kjj9xq,['administration' 'it'],DRAFT,de,Entwurf Gesetzestext,157,Regierungsrat des Kantons Schaffhausen,sh,2024-11-06 13:08:26,openparldata,manual
52468,4894,2024-09-17,2024-12-31,Stellvertretung im Kantonsrat bei Mutterschaft: 1. Änderung der Kantonsverfassung; 2. Änderung des Kantonsratsgesetzes; 3. Änderung des Geschäftsreglements,Die Ratsleitung hat in ihrer 22. Sitzung den Vernehmlassungsentwurf «Stellvertretung im Kantonsrat bei Mutterschaft» beraten und beschlossen. Die Vorlage geht auf einen parlamentarischen Vorstoss zurück (A 182/2022). Bei dieser Vorlage handelt es sich um eine Vorlage in ratseigener Angelegenheit. Aufgrund deren grosser Tragweite führt die Ratsleitung in Zusammenarbeit mit der Regierung ein öffentliches Vernehmlassungsverfahren durch.,https://so.ch/fileadmin/internet/staatskanzlei/stk-regierungsdienste/pdf/Vernehmlassungen/Begleitschreiben_KR_Mutterschutz_2024.pdf,https://www.demokratis.ch/vernehmlassung/wj4srrxt,['administration' 'law' 'social'],VARIOUS_TEXT,de,Begleitschreiben,158,Regierung des Kantons Solothurn,so,,openparldata,openparldata
52469,4894,2024-09-17,2024-12-31,Stellvertretung im Kantonsrat bei Mutterschaft: 1. Änderung der Kantonsverfassung; 2. Änderung des Kantonsratsgesetzes; 3. Änderung des Geschäftsreglements,Die Ratsleitung hat in ihrer 22. Sitzung den Vernehmlassungsentwurf «Stellvertretung im Kantonsrat bei Mutterschaft» beraten und beschlossen. Die Vorlage geht auf einen parlamentarischen Vorstoss zurück (A 182/2022). Bei dieser Vorlage handelt es sich um eine Vorlage in ratseigener Angelegenheit. Aufgrund deren grosser Tragweite führt die Ratsleitung in Zusammenarbeit mit der Regierung ein öffentliches Vernehmlassungsverfahren durch.,https://so.ch/fileadmin/internet/staatskanzlei/stk-regierungsdienste/pdf/Vernehmlassungen/VL_KR_Mutterschutz_2024.pdf,https://www.demokratis.ch/vernehmlassung/wj4srrxt,['administration' 'law' 'social'],VARIOUS_TEXT,de,Vernehmlassungsentwurf (Stellvertretung im Kantonsrat bei Mutterschaft),158,Regierung des Kantons Solothurn,so,,openparldata,openparldata
52549,4899,2024-09-19,2024-12-10,Steuergesetzteilrevision 2026,Der Regierungsrat prüft mit einer Teilrevision des Steuergesetzes per 1. Januar 2026 gezielt natürliche Personen zu entlasten. Die Vorlage sieht eine deutliche Erhöhung der Sozialabzüge sowie allgemeiner Abzüge vor. Auch wird die teuerungsbedingte kalte Progression beim Einkommenssteuertarif ausgeglichen. Zur Stärkung der interkantonalen Steuerattraktivität soll der Maximalsteuersatz bei der Besteuerung von Kapitalleistungen gesenkt werden. Die Vernehmlassung dauert bis Mitte Dezember 2024.,https://www.sz.ch/public/upload/assets/78416/Steuergesetzteilrevision%202026%20-%20Einladungssschreiben.pdf?fp=1,https://www.demokratis.ch/vernehmlassung/sey5b7sf,['administration' 'public_finance'],VARIOUS_TEXT,de,Einladungsschreiben,159,Regierungsrat des Kantons Schwyz,sz,2024-11-06 14:02:13,openparldata,manual
52550,4899,2024-09-19,2024-12-10,Steuergesetzteilrevision 2026,Der Regierungsrat prüft mit einer Teilrevision des Steuergesetzes per 1. Januar 2026 gezielt natürliche Personen zu entlasten. Die Vorlage sieht eine deutliche Erhöhung der Sozialabzüge sowie allgemeiner Abzüge vor. Auch wird die teuerungsbedingte kalte Progression beim Einkommenssteuertarif ausgeglichen. Zur Stärkung der interkantonalen Steuerattraktivität soll der Maximalsteuersatz bei der Besteuerung von Kapitalleistungen gesenkt werden. Die Vernehmlassung dauert bis Mitte Dezember 2024.,https://www.sz.ch/public/upload/assets/78417/Steuergesetzteilrevision%202026%20-%20Medienmitteilung.pdf?fp=1,https://www.demokratis.ch/vernehmlassung/sey5b7sf,['administration' 'public_finance'],VARIOUS_TEXT,de,Medieninformation,159,Regierungsrat des Kantons Schwyz,sz,2024-11-06 14:02:13,openparldata,manual
52551,4899,2024-09-19,2024-12-10,Steuergesetzteilrevision 2026,Der Regierungsrat prüft mit einer Teilrevision des Steuergesetzes per 1. Januar 2026 gezielt natürliche Personen zu entlasten. Die Vorlage sieht eine deutliche Erhöhung der Sozialabzüge sowie allgemeiner Abzüge vor. Auch wird die teuerungsbedingte kalte Progression beim Einkommenssteuertarif ausgeglichen. Zur Stärkung der interkantonalen Steuerattraktivität soll der Maximalsteuersatz bei der Besteuerung von Kapitalleistungen gesenkt werden. Die Vernehmlassung dauert bis Mitte Dezember 2024.,https://www.sz.ch/public/upload/assets/78418/Steuergesetzteilrevision%202026%20-%20Vernehmlassungsadressaten.pdf?fp=1,https://www.demokratis.ch/vernehmlassung/sey5b7sf,['administration' 'public_finance'],RECIPIENT_LIST,de,Vernehmlassungsadressaten,159,Regierungsrat des Kantons Schwyz,sz,2024-11-06 14:02:13,openparldata,manual
52552,4899,2024-09-19,2024-12-10,Steuergesetzteilrevision 2026,Der Regierungsrat prüft mit einer Teilrevision des Steuergesetzes per 1. Januar 2026 gezielt natürliche Personen zu entlasten. Die Vorlage sieht eine deutliche Erhöhung der Sozialabzüge sowie allgemeiner Abzüge vor. Auch wird die teuerungsbedingte kalte Progression beim Einkommenssteuertarif ausgeglichen. Zur Stärkung der interkantonalen Steuerattraktivität soll der Maximalsteuersatz bei der Besteuerung von Kapitalleistungen gesenkt werden. Die Vernehmlassung dauert bis Mitte Dezember 2024.,https://www.sz.ch/public/upload/assets/78419/Steuergesetzteilrevision%202026%20-%20Vernehmlassungsbericht.pdf?fp=1,https://www.demokratis.ch/vernehmlassung/sey5b7sf,['administration' 'public_finance'],REPORT,de,Vernehmlassungsbericht,159,Regierungsrat des Kantons Schwyz,sz,2024-11-06 14:02:13,openparldata,manual
52553,4899,2024-09-19,2024-12-10,Steuergesetzteilrevision 2026,Der Regierungsrat prüft mit einer Teilrevision des Steuergesetzes per 1. Januar 2026 gezielt natürliche Personen zu entlasten. Die Vorlage sieht eine deutliche Erhöhung der Sozialabzüge sowie allgemeiner Abzüge vor. Auch wird die teuerungsbedingte kalte Progression beim Einkommenssteuertarif ausgeglichen. Zur Stärkung der interkantonalen Steuerattraktivität soll der Maximalsteuersatz bei der Besteuerung von Kapitalleistungen gesenkt werden. Die Vernehmlassung dauert bis Mitte Dezember 2024.,https://www.sz.ch/public/upload/assets/78420/Steuergesetzteilrevision%202026%20-%20Vernehmlassungsvorlage.pdf?fp=1,https://www.demokratis.ch/vernehmlassung/sey5b7sf,['administration' 'public_finance'],DRAFT,de,Vernehmlassungsvorlage,159,Regierungsrat des Kantons Schwyz,sz,2024-11-06 14:02:13,openparldata,manual
53125,4955,2024-11-15,2025-03-10,Mehrwertabgabe geht in die Vernehmlassung,Der Regierungsrat des Kantons Thurgau hat die Anpassung bei der Umsetzung der planerischen Mehrwertabgabe nach dem Planungs- und Baugesetz in eine externe Vernehmlassung gegeben. Der Änderungsbedarf geht auf eine erheblich erklärte Motion zurück.,https://vernehmlassungen.tg.ch/public/upload/assets/168397/DBU_VNL_Mehrwertabgabe.pdf?fp=1731652381761,https://www.demokratis.ch/vernehmlassung/ce6h8xnc,['housing' 'public_finance' 'spatial_planning'],VARIOUS_TEXT,de,Medienmitteilung Mehrwertabgabe,160,Regierungsrat des Kantons Thurgau,tg,2024-11-19 13:52:00,openparldata,manual
52594,4912,2024-09-21,2024-10-31,Consultazione concernente il progetto di Legge sulla procedura in materia di protezione del minore e dell’adulto,"Il Consiglio di Stato ha autorizzato il Dipartimento delle istituzioni, per il tramite della Divisione della giustizia, a organizzare la consultazione afferente al progetto di disegno di Legge sulla materia di protezione del minore e dell’adulto, corredato dal relativo Rapporto esplicativo. In tale contesto, mediante la presente veniamo alla vostra cortese attenzione, in qualità di autorità, enti e attori interessati, sottoponendovi in allegato la documentazione di cui sopra.",https://www4.ti.ch/fileadmin/POTERI/CdS/procedure_di_consultazione_cantonali/DI/LPPMA/Avvio_consultazione_LPPMA.pdf,https://www.demokratis.ch/vernehmlassung/ux8t5mzz,['law' 'security' 'social'],VARIOUS_TEXT,it,Lettera di accompagnamento ed elenco destinatari,161,Consiglio di Stato della Repubblica e Cantone Ticino,ti,2024-11-13 13:31:22,openparldata,manual
52595,4912,2024-09-21,2024-10-31,Consultazione concernente il progetto di Legge sulla procedura in materia di protezione del minore e dell’adulto,"Il Consiglio di Stato ha autorizzato il Dipartimento delle istituzioni, per il tramite della Divisione della giustizia, a organizzare la consultazione afferente al progetto di disegno di Legge sulla materia di protezione del minore e dell’adulto, corredato dal relativo Rapporto esplicativo. In tale contesto, mediante la presente veniamo alla vostra cortese attenzione, in qualità di autorità, enti e attori interessati, sottoponendovi in allegato la documentazione di cui sopra.",https://www4.ti.ch/fileadmin/POTERI/CdS/procedure_di_consultazione_cantonali/DI/LPPMA/Disegno_LPPMA.pdf,https://www.demokratis.ch/vernehmlassung/ux8t5mzz,['law' 'security' 'social'],VARIOUS_TEXT,it,Disegno di legge,161,Consiglio di Stato della Repubblica e Cantone Ticino,ti,2024-11-13 13:31:22,openparldata,manual
52596,4912,2024-09-21,2024-10-31,Consultazione concernente il progetto di Legge sulla procedura in materia di protezione del minore e dell’adulto,"Il Consiglio di Stato ha autorizzato il Dipartimento delle istituzioni, per il tramite della Divisione della giustizia, a organizzare la consultazione afferente al progetto di disegno di Legge sulla materia di protezione del minore e dell’adulto, corredato dal relativo Rapporto esplicativo. In tale contesto, mediante la presente veniamo alla vostra cortese attenzione, in qualità di autorità, enti e attori interessati, sottoponendovi in allegato la documentazione di cui sopra.",https://www4.ti.ch/fileadmin/POTERI/CdS/procedure_di_consultazione_cantonali/DI/LPPMA/Rapporto_esplicativo_LPPMA.pdf,https://www.demokratis.ch/vernehmlassung/ux8t5mzz,['law' 'security' 'social'],VARIOUS_TEXT,it,Rapporto esplicativo,161,Consiglio di Stato della Repubblica e Cantone Ticino,ti,2024-11-13 13:31:22,openparldata,manual
52906,4938,2024-10-25,2025-01-25,Änderung des Gesetzes über das Öffentlichkeitsprinzip der kantonalen Verwaltung,"2006 führte der Kanton Uri für die Behörden und die Verwaltung des Kantons das Öffentlichkeitsprinzip ein. Seither regelt das Gesetz vom 26. November 2006 über das Öffentlichkeitsprinzip der kantonalen Verwaltung (Öffentlichkeitsgesetz; OeG) den Zugang Privater zu amtlichen Dokumenten des Kantons. Das Öffentlichkeitsgesetz macht detaillierte Vorgaben, ob und inwieweit im Einzelfall ein amtliches Dokument des Kantons zugänglich gemacht werden kann bzw. muss.",https://www.ur.ch/_doc/396637,https://www.demokratis.ch/vernehmlassung/yv3bsa2k,['administration' 'it' 'social'],VARIOUS_TEXT,de,Brief an die Vernehmlassungsadressaten,162,Regierungsrat des Kantons Uri,ur,2024-11-12 14:49:15,openparldata,manual
52907,4938,2024-10-25,2025-01-25,Änderung des Gesetzes über das Öffentlichkeitsprinzip der kantonalen Verwaltung,"2006 führte der Kanton Uri für die Behörden und die Verwaltung des Kantons das Öffentlichkeitsprinzip ein. Seither regelt das Gesetz vom 26. November 2006 über das Öffentlichkeitsprinzip der kantonalen Verwaltung (Öffentlichkeitsgesetz; OeG) den Zugang Privater zu amtlichen Dokumenten des Kantons. Das Öffentlichkeitsgesetz macht detaillierte Vorgaben, ob und inwieweit im Einzelfall ein amtliches Dokument des Kantons zugänglich gemacht werden kann bzw. muss.",https://www.ur.ch/_doc/396640,https://www.demokratis.ch/vernehmlassung/yv3bsa2k,['administration' 'it' 'social'],VARIOUS_TEXT,de,Bericht und Antrag zur Revision OeG,162,Regierungsrat des Kantons Uri,ur,2024-11-12 14:49:15,openparldata,manual
52908,4938,2024-10-25,2025-01-25,Änderung des Gesetzes über das Öffentlichkeitsprinzip der kantonalen Verwaltung,"2006 führte der Kanton Uri für die Behörden und die Verwaltung des Kantons das Öffentlichkeitsprinzip ein. Seither regelt das Gesetz vom 26. November 2006 über das Öffentlichkeitsprinzip der kantonalen Verwaltung (Öffentlichkeitsgesetz; OeG) den Zugang Privater zu amtlichen Dokumenten des Kantons. Das Öffentlichkeitsgesetz macht detaillierte Vorgaben, ob und inwieweit im Einzelfall ein amtliches Dokument des Kantons zugänglich gemacht werden kann bzw. muss.",https://www.ur.ch/_doc/396643,https://www.demokratis.ch/vernehmlassung/yv3bsa2k,['administration' 'it' 'social'],VARIOUS_TEXT,de,Synoptische Darstellung alt-neu,162,Regierungsrat des Kantons Uri,ur,2024-11-12 14:49:15,openparldata,manual
52909,4938,2024-10-25,2025-01-25,Änderung des Gesetzes über das Öffentlichkeitsprinzip der kantonalen Verwaltung,"2006 führte der Kanton Uri für die Behörden und die Verwaltung des Kantons das Öffentlichkeitsprinzip ein. Seither regelt das Gesetz vom 26. November 2006 über das Öffentlichkeitsprinzip der kantonalen Verwaltung (Öffentlichkeitsgesetz; OeG) den Zugang Privater zu amtlichen Dokumenten des Kantons. Das Öffentlichkeitsgesetz macht detaillierte Vorgaben, ob und inwieweit im Einzelfall ein amtliches Dokument des Kantons zugänglich gemacht werden kann bzw. muss.",https://www.ur.ch/_doc/396646,https://www.demokratis.ch/vernehmlassung/yv3bsa2k,['administration' 'it' 'social'],VARIOUS_TEXT,de,Liste der Vernehmlassungsadressaten,162,Regierungsrat des Kantons Uri,ur,2024-11-12 14:49:15,openparldata,manual
52981,4946,2024-11-01,2025-01-31,Proposition de révision partielle de la loi sur la préservation et la promotion du parc locatif,"Le Conseil d’État met en consultation dès ce jour une proposition de modifications de certains dispositifs de la loi sur la préservation et la promotion du parc locatif (LPPPL) afin d’inciter les propriétaires d’immeubles à rénover leurs biens. Ce projet de révision propose de garantir à ces derniers un revenu locatif minimum, après travaux, ne pouvant être inférieur aux plafonds fixés pour les logements à loyers abordables (LLA). La proposition intègre la notion de vétusté afin de différencier les valeurs plafonds selon que l’immeuble est totalement ou partiellement remis à neuf. Elle fait par ailleurs office de réponse et de contre-projet du Conseil d’État à la motion du député Philippe Jobin (19_MOT_114).",https://www.vd.ch/fileadmin/user_upload/accueil/fichiers_pdf/2024_novembre/Courrier-consultation-LPPPL.pdf,https://www.demokratis.ch/vernehmlassung/8gz56z9r,['economics' 'housing'],LETTER,fr,Lettre aux entités consultées,163,Conseil d'État du canton de Vaud,vd,2024-11-06 13:01:30,openparldata,manual
46269,4219,2023-01-03,2023-03-15,Rapport provisoire sur la planification des soins de longue durée 2023-2025,,https://www.vs.ch/documents/515865/21368009/Begleitbrief.pdf/6d6f2337-7d6d-a7e7-efc3-a53bffbbf695?t=1672663546306,https://www.demokratis.ch/vernehmlassung/38gseq5k,['health'],VARIOUS_TEXT,de,Begleitbrief,164,Conseil d'État du canton du Valais,vs,,openparldata,openparldata
46270,4219,2023-01-03,2023-03-15,Rapport provisoire sur la planification des soins de longue durée 2023-2025,,https://www.vs.ch/documents/515865/21368009/Provisorischer+Bericht.pdf/54320ab6-7d4e-fc4d-2ba8-352def01458e?t=1672663688671,https://www.demokratis.ch/vernehmlassung/38gseq5k,['health'],VARIOUS_TEXT,de,Provisorischer Bericht,164,Conseil d'État du canton du Valais,vs,,openparldata,openparldata
52983,4947,2024-10-31,2025-01-31,Revision des Gesetzes über die Beherbergungsabgabe und neue Verordnung zum Gesetz über die Beherbergungsabgabe,"Das aktuelle Gesetz über die Beherbergungsabgabe ist seit dem 1. Januar 1999 in Kraft. Derzeit bewegt sich die Beherbergungsabgabe zwischen 90 Rappen und 2 Franken pro Gast und Logiernacht. Davon müssen mindestens 45 Rappen pro Logiernacht der kantonalen Tourismusorganisation (Zug Tourismus) gutgeschrieben werden, der Rest kann bei der lokalen Tourismusorganisation verbleiben. Die konkrete Höhe der Beherbergungsabgabe und der Abgabe an Zug Tourismus wird von den Gemeinden festgelegt. Seit 2015 wurden diese Beträge nicht mehr angepasst, obwohl sich der Tourismus erheblich verändert hat. Zug Tourismus plant die Einführung einer digitalen Zug Card auf das Jahr 2026, die dem Übernachtungsgast freie Fahrt
auf dem Netz des öffentlichen Verkehrs im Kanton Zug sowie Rabatte auf verschiedenen kulturellen und touristischen Attraktionen ermöglicht. Die Zusatzkosten für die Zug Card sollen durch eine Erhöhung der Beherbergungsabgabe und mithin durch den Gast finanziert werden. Zudem ist vorgesehen, dass der Regierungsrat die Höhe der Beherbergungsabgabe und der Mindestabgabe an Zug Tourismus nach Rücksprache mit den Gemeinden festlegt.",https://zg.ch/dam/jcr:571aa2f5-c837-4598-83e8-f3bdfebadb4f/Beilage%201%20Entwurf%20Bericht%20und%20Antrag%20zur%201.%20Lesung%20Teilrevision%20Gesetz%20Beherbergungsabgabe.pdf,https://www.demokratis.ch/vernehmlassung/x9nek665,['economics' 'public_finance'],REPORT,de,Entwurf Bericht und Antrag des Regierungsrats,165,Regierungsrat des Kantons Zug,zg,2024-11-06 12:22:44,openparldata,manual
52984,4947,2024-10-31,2025-01-31,Revision des Gesetzes über die Beherbergungsabgabe und neue Verordnung zum Gesetz über die Beherbergungsabgabe,"Das aktuelle Gesetz über die Beherbergungsabgabe ist seit dem 1. Januar 1999 in Kraft. Derzeit bewegt sich die Beherbergungsabgabe zwischen 90 Rappen und 2 Franken pro Gast und Logiernacht. Davon müssen mindestens 45 Rappen pro Logiernacht der kantonalen Tourismusorganisation (Zug Tourismus) gutgeschrieben werden, der Rest kann bei der lokalen Tourismusorganisation verbleiben. Die konkrete Höhe der Beherbergungsabgabe und der Abgabe an Zug Tourismus wird von den Gemeinden festgelegt. Seit 2015 wurden diese Beträge nicht mehr angepasst, obwohl sich der Tourismus erheblich verändert hat. Zug Tourismus plant die Einführung einer digitalen Zug Card auf das Jahr 2026, die dem Übernachtungsgast freie Fahrt
auf dem Netz des öffentlichen Verkehrs im Kanton Zug sowie Rabatte auf verschiedenen kulturellen und touristischen Attraktionen ermöglicht. Die Zusatzkosten für die Zug Card sollen durch eine Erhöhung der Beherbergungsabgabe und mithin durch den Gast finanziert werden. Zudem ist vorgesehen, dass der Regierungsrat die Höhe der Beherbergungsabgabe und der Mindestabgabe an Zug Tourismus nach Rücksprache mit den Gemeinden festlegt.",https://zg.ch/dam/jcr:6fcf6747-b344-4439-ab3e-a03ad559a6cf/Beilage%203%20Entwurf%20Erlasstext%20der%20neuen%20Verordnung%20Beherbergungsabgabe.pdf,https://www.demokratis.ch/vernehmlassung/x9nek665,['economics' 'public_finance'],DRAFT,de,Verordnung Beherbergungsabgabe,165,Regierungsrat des Kantons Zug,zg,2024-11-06 12:22:44,openparldata,manual
52985,4947,2024-10-31,2025-01-31,Revision des Gesetzes über die Beherbergungsabgabe und neue Verordnung zum Gesetz über die Beherbergungsabgabe,"Das aktuelle Gesetz über die Beherbergungsabgabe ist seit dem 1. Januar 1999 in Kraft. Derzeit bewegt sich die Beherbergungsabgabe zwischen 90 Rappen und 2 Franken pro Gast und Logiernacht. Davon müssen mindestens 45 Rappen pro Logiernacht der kantonalen Tourismusorganisation (Zug Tourismus) gutgeschrieben werden, der Rest kann bei der lokalen Tourismusorganisation verbleiben. Die konkrete Höhe der Beherbergungsabgabe und der Abgabe an Zug Tourismus wird von den Gemeinden festgelegt. Seit 2015 wurden diese Beträge nicht mehr angepasst, obwohl sich der Tourismus erheblich verändert hat. Zug Tourismus plant die Einführung einer digitalen Zug Card auf das Jahr 2026, die dem Übernachtungsgast freie Fahrt
auf dem Netz des öffentlichen Verkehrs im Kanton Zug sowie Rabatte auf verschiedenen kulturellen und touristischen Attraktionen ermöglicht. Die Zusatzkosten für die Zug Card sollen durch eine Erhöhung der Beherbergungsabgabe und mithin durch den Gast finanziert werden. Zudem ist vorgesehen, dass der Regierungsrat die Höhe der Beherbergungsabgabe und der Mindestabgabe an Zug Tourismus nach Rücksprache mit den Gemeinden festlegt.",https://zg.ch/dam/jcr:b067b46f-4a9b-4add-9083-5fdd04f38a97/Beilage%202%20Entwurf%20geaendertes%20Gesetz%20ueber%20Beherbergungsabgabe_Synopse.pdf,https://www.demokratis.ch/vernehmlassung/x9nek665,['economics' 'public_finance'],SYNOPTIC_TABLE,de,Synopse Gesetz,165,Regierungsrat des Kantons Zug,zg,2024-11-06 12:22:44,openparldata,manual
52986,4947,2024-10-31,2025-01-31,Revision des Gesetzes über die Beherbergungsabgabe und neue Verordnung zum Gesetz über die Beherbergungsabgabe,"Das aktuelle Gesetz über die Beherbergungsabgabe ist seit dem 1. Januar 1999 in Kraft. Derzeit bewegt sich die Beherbergungsabgabe zwischen 90 Rappen und 2 Franken pro Gast und Logiernacht. Davon müssen mindestens 45 Rappen pro Logiernacht der kantonalen Tourismusorganisation (Zug Tourismus) gutgeschrieben werden, der Rest kann bei der lokalen Tourismusorganisation verbleiben. Die konkrete Höhe der Beherbergungsabgabe und der Abgabe an Zug Tourismus wird von den Gemeinden festgelegt. Seit 2015 wurden diese Beträge nicht mehr angepasst, obwohl sich der Tourismus erheblich verändert hat. Zug Tourismus plant die Einführung einer digitalen Zug Card auf das Jahr 2026, die dem Übernachtungsgast freie Fahrt
auf dem Netz des öffentlichen Verkehrs im Kanton Zug sowie Rabatte auf verschiedenen kulturellen und touristischen Attraktionen ermöglicht. Die Zusatzkosten für die Zug Card sollen durch eine Erhöhung der Beherbergungsabgabe und mithin durch den Gast finanziert werden. Zudem ist vorgesehen, dass der Regierungsrat die Höhe der Beherbergungsabgabe und der Mindestabgabe an Zug Tourismus nach Rücksprache mit den Gemeinden festlegt.",https://zg.ch/dam/jcr:f7bf7e3d-1bd6-4e9e-92da-2fa75289f3b1/VD%20Einladungsschreiben%20VN%20Teilrevision%20Gesetz%20Beherbergungsabgabe%20inkl.%20Verzeichnis%20VN%20Adressaten.si.pdf,https://www.demokratis.ch/vernehmlassung/x9nek665,['economics' 'public_finance'],LETTER,de,Einladungsschreiben,165,Regierungsrat des Kantons Zug,zg,2024-11-06 12:22:44,openparldata,manual
53105,4951,2024-11-12,2025-02-28,Revision des Gemeindegesetzes (GG),"Gemäss dem geltenden Gemeindegesetz müssen Einlagen in die Reserve budgetiert werden und dürfen im Budget zu keinem Aufwandüberschuss führen (§ 123 Gemeindegesetz [GG, LS 131.1]). Das Budget ist das Lenkungsinstrument der Gemeindetätigkeit im Allgemeinen und der Haushaltspolitik im Besonderen. Am 30. Oktober 2023 hat der Kantonsrat dem Regierungsrat das Postulat betreffend Anpassung der Möglichkeit zur Bildung von finanzpolitischen Reserven im Gemeindegesetz (KR-Nr. 438/2020) überwiesen. Mit dem Postulat wird der Regierungsrat gebeten zu prüfen, ob die Möglichkeit besteht, Einlagen in die finanzpolitische Reserve auch ausserhalb des Budgets zu tätigen.",https://www.notes.zh.ch/sk/VNL/vnl.nsf/vw-alldocuments/14C5EA81089E70D8C1258BD3002DB628/$File/JI%20-%20Einladung%20Vernehmlassung_finanzpolitische%20Reserve%20.pdf,https://www.demokratis.ch/vernehmlassung/addxwwjb,['administration' 'public_finance'],LETTER,de,Einladung Vernehmlassung,166,Regierungsrat des Kantons Zürich,zh,2024-11-14 14:25:43,openparldata,manual
53107,4951,2024-11-12,2025-02-28,Revision des Gemeindegesetzes (GG),"Gemäss dem geltenden Gemeindegesetz müssen Einlagen in die Reserve budgetiert werden und dürfen im Budget zu keinem Aufwandüberschuss führen (§ 123 Gemeindegesetz [GG, LS 131.1]). Das Budget ist das Lenkungsinstrument der Gemeindetätigkeit im Allgemeinen und der Haushaltspolitik im Besonderen. Am 30. Oktober 2023 hat der Kantonsrat dem Regierungsrat das Postulat betreffend Anpassung der Möglichkeit zur Bildung von finanzpolitischen Reserven im Gemeindegesetz (KR-Nr. 438/2020) überwiesen. Mit dem Postulat wird der Regierungsrat gebeten zu prüfen, ob die Möglichkeit besteht, Einlagen in die finanzpolitische Reserve auch ausserhalb des Budgets zu tätigen.",https://www.notes.zh.ch/sk/VNL/vnl.nsf/vw-alldocuments/8E1194FCA8E1EF33C1258BD2005B858B/$File/RRB-2024-1112.pdf,https://www.demokratis.ch/vernehmlassung/addxwwjb,['administration' 'public_finance'],VARIOUS_TEXT,de,RRB-2024-1112,166,Regierungsrat des Kantons Zürich,zh,2024-11-14 14:25:43,openparldata,manual
53108,4951,2024-11-12,2025-02-28,Revision des Gemeindegesetzes (GG),"Gemäss dem geltenden Gemeindegesetz müssen Einlagen in die Reserve budgetiert werden und dürfen im Budget zu keinem Aufwandüberschuss führen (§ 123 Gemeindegesetz [GG, LS 131.1]). Das Budget ist das Lenkungsinstrument der Gemeindetätigkeit im Allgemeinen und der Haushaltspolitik im Besonderen. Am 30. Oktober 2023 hat der Kantonsrat dem Regierungsrat das Postulat betreffend Anpassung der Möglichkeit zur Bildung von finanzpolitischen Reserven im Gemeindegesetz (KR-Nr. 438/2020) überwiesen. Mit dem Postulat wird der Regierungsrat gebeten zu prüfen, ob die Möglichkeit besteht, Einlagen in die finanzpolitische Reserve auch ausserhalb des Budgets zu tätigen.",https://www.notes.zh.ch/sk/VNL/vnl.nsf/vw-alldocuments/E1CE141686D81364C1258BD2005B6DF6/$File/JI%20-%20Vorentwurf%20mit%20erläuterndem%20Bericht_finanzpolitische%20Re.pdf,https://www.demokratis.ch/vernehmlassung/addxwwjb,['administration' 'public_finance'],DRAFT,de,Vorentwurf mit erläuterndem Bericht,166,Regierungsrat des Kantons Zürich,zh,2024-11-14 14:25:43,openparldata,manual
